filename,frame_substrate_class,frame_relief_class,frame_substrate_n,frame_substrate_dominance_pct,dominant_broad_substrate,broad_substrate_dominance_pct,primary_modifier,primary_modifier_pct,secondary_modifier,secondary_modifier_pct,relief_primary_pct
2025_09_SA_FR01_026_0020.png,soft_silt,flat,38,97.4,soft,97.4,silt,97.4,,,100.0
2025_09_SA_FR01_026_0021.png,soft_silt,flat,36,94.4,soft,97.2,silt,94.4,,,100.0
2025_09_SA_FR01_026_0027.png,soft_silt_bioturbation,flat,5,80.0,soft,100.0,silt,80.0,bioturbation,20.0,100.0
2025_09_SA_FR01_026_0028.png,soft_silt,flat,21,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_026_0030.png,soft_silt,flat,24,87.5,soft,95.8,silt,87.5,,,100.0
2025_09_SA_FR01_026_0031.png,soft_silt,flat,17,94.1,soft,94.1,silt,94.1,,,100.0
2025_09_SA_FR01_026_0032.png,soft_silt,flat,22,86.4,soft,95.5,silt,86.4,,,100.0
2025_09_SA_FR01_028_0010.png,soft_sand,flat,45,60.0,soft,60.0,sand,60.0,,,100.0
2025_09_SA_FR01_028_0011.png,soft_sand,flat,41,58.5,soft,58.5,sand,58.5,,,100.0
2025_09_SA_FR01_028_0012.png,hard_sand_shelldead,flat,39,43.6,hard,51.3,sand,43.6,shelldead,20.5,100.0
2025_09_SA_FR01_028_0013.png,soft_sand_boulder,flat,34,58.8,soft,61.8,sand,58.8,boulder,23.5,100.0
2025_09_SA_FR01_028_0014.png,soft_sand,flat,48,77.1,soft,79.2,sand,77.1,,,100.0
2025_09_SA_FR01_028_0015.png,soft_sand,flat,48,85.4,soft,85.4,sand,85.4,,,100.0
2025_09_SA_FR01_028_0016.png,soft_sand,flat,29,86.2,soft,86.2,sand,86.2,,,100.0
2025_09_SA_FR01_028_0017.png,soft_sand,flat,24,37.5,soft,54.2,sand,37.5,,,100.0
2025_09_SA_FR01_028_0018.png,soft_sand_shelldead,flat,33,48.5,soft,54.5,sand,48.5,shelldead,24.2,100.0
2025_09_SA_FR01_028_0019.png,soft_sand,flat,40,75.0,soft,77.5,sand,75.0,,,100.0
2025_09_SA_FR01_028_0020.png,soft_sand,flat,54,77.8,soft,77.8,sand,77.8,,,100.0
2025_09_SA_FR01_028_0021.png,soft_sand_shelldead,flat,31,54.8,soft,54.8,sand,54.8,shelldead,29.0,100.0
2025_09_SA_FR01_028_0022.png,soft_sand,flat,22,90.9,soft,90.9,sand,90.9,,,100.0
2025_09_SA_FR01_028_0023.png,soft_sand,flat,48,58.3,soft,64.6,sand,58.3,,,100.0
2025_09_SA_FR01_028_0024.png,soft_sand_shelldead,flat,34,58.8,soft,58.8,sand,58.8,shelldead,23.5,100.0
2025_09_SA_FR01_028_0025.png,hard_boulder_shelldead,flat,9,55.6,hard,88.9,boulder,55.6,shelldead,22.2,100.0
2025_09_SA_FR01_028_0026.png,soft_sand_shelldead,flat,33,63.6,soft,63.6,sand,63.6,shelldead,24.2,100.0
2025_09_SA_FR01_028_0027.png,soft_sand,flat,63,65.1,soft,69.8,sand,65.1,,,100.0
2025_09_SA_FR01_028_0028.png,soft_sand_shelldead,flat,47,61.7,soft,63.8,sand,61.7,shelldead,21.3,100.0
2025_09_SA_FR01_028_0029.png,soft_sand,flat,42,69.0,soft,71.4,sand,69.0,,,100.0
2025_09_SA_FR01_028_0030.png,soft_silt,flat,29,72.4,soft,72.4,silt,72.4,,,100.0
2025_09_SA_FR01_028_0032.png,soft_silt_shelldead,flat,41,63.4,soft,63.4,silt,63.4,shelldead,24.4,100.0
2025_09_SA_FR01_028_0033.png,soft_silt_shelldead,flat,38,65.8,soft,65.8,silt,65.8,shelldead,23.7,100.0
2025_09_SA_FR01_028_0037.png,soft_silt,flat,13,69.2,soft,69.2,silt,69.2,,,100.0
2025_09_SA_FR01_028_0039.png,soft_sand_shelldead,flat,35,60.0,soft,60.0,sand,60.0,shelldead,31.4,100.0
2025_09_SA_FR01_028_0040.png,soft_sand_shelldead,flat,30,60.0,soft,63.3,sand,60.0,shelldead,26.7,100.0
2025_09_SA_FR01_028_0041.png,hard_shelldead_sand,flat,31,38.7,hard,54.8,shelldead,38.7,sand,35.5,100.0
2025_09_SA_FR01_028_0042.png,soft_sand,flat,37,51.4,soft,59.5,sand,51.4,,,100.0
2025_09_SA_FR01_028_0044.png,soft_sand_shelldead,flat,17,58.8,soft,64.7,sand,58.8,shelldead,23.5,100.0
2025_09_SA_FR01_028_0045.png,soft_sand_shelldead,flat,26,50.0,soft,61.5,sand,50.0,shelldead,23.1,100.0
2025_09_SA_FR01_028_0056.png,soft_sand_shelldead,flat,22,59.1,soft,59.1,sand,59.1,shelldead,36.4,100.0
2025_09_SA_FR01_028_0057.png,hard_shelldead_sand,flat,36,41.7,hard,72.2,shelldead,41.7,sand,27.8,100.0
2025_09_SA_FR01_028_0058.png,hard_sand_shelldead,flat,50,44.0,hard,56.0,sand,44.0,shelldead,30.0,100.0
2025_09_SA_FR01_028_0059.png,hard_sand_shelldead,flat,30,43.3,hard,53.3,sand,43.3,shelldead,33.3,100.0
2025_09_SA_FR01_028_0060.png,soft_sand,flat,31,48.4,soft,54.8,sand,48.4,,,100.0
2025_09_SA_FR01_028_0063.png,soft_sand_shelldead,flat,31,51.6,soft,54.8,sand,51.6,shelldead,22.6,100.0
2025_09_SA_FR01_028_0064.png,soft_sand,flat,25,60.0,soft,60.0,sand,60.0,,,100.0
2025_09_SA_FR01_028_0065.png,hard_sand_boulder,flat,17,41.2,hard,58.8,sand,41.2,boulder,29.4,100.0
2025_09_SA_FR01_028_0066.png,hard_sand_boulder,flat,21,38.1,hard,52.4,sand,38.1,boulder,33.3,100.0
2025_09_SA_FR01_028_0067.png,soft_sand,flat,20,65.0,soft,70.0,sand,65.0,,,100.0
